date,adj_close,close,high,low,open,volume,short_ma,long_ma,signal,position,buy_signal,sell_signal,rsi,rsi_signal,rsi_buy_signal,rsi_sell_signal
2023-03-30,1.0843634605407715,1.0843634605407715,1.0923947095870972,1.0826963186264038,1.0843634605407715,0,1.0776023626327516,1.06793346007665,0,0.0,0,0,58.975815145742516,0,0,0
2023-03-31,1.0904649496078491,1.0904649496078491,1.0925856828689575,1.086059331893921,1.0904649496078491,0,1.080507516860962,1.0687297701835632,0,0.0,0,0,62.68836980976444,0,0,0
2023-04-03,1.0803335905075073,1.0803335905075073,1.0915720462799072,1.078934907913208,1.0803335905075073,0,1.081752324104309,1.0691260735193888,0,0.0,0,0,53.95674278926235,0,0,0
2023-04-04,1.091226577758789,1.091226577758789,1.0971648693084717,1.0883879661560059,1.091226577758789,0,1.0836835026741027,1.0698915600776673,0,0.0,0,0,60.35118138281693,0,0,0
2023-04-05,1.0960105657577515,1.0960105657577515,1.0969241857528687,1.0905362367630005,1.0960105657577515,0,1.0855421900749207,1.0709185481071473,0,0.0,0,0,62.79498147431019,0,0,0
2023-04-06,1.090334177017212,1.090334177017212,1.0930156707763672,1.0885539054870605,1.090334177017212,0,1.085871684551239,1.0719103415807087,0,0.0,0,0,58.21037019822843,0,0,0
2023-04-07,1.0920130014419556,1.0920130014419556,1.0925379991531372,1.0881037712097168,1.0920130014419556,0,1.0867224097251893,1.072983948389689,0,0.0,0,0,59.160057296744924,0,0,0
2023-04-10,1.0913575887680054,1.0913575887680054,1.0918222665786743,1.0832475423812866,1.0913575887680054,0,1.0880763173103332,1.074180006980896,0,0.0,0,0,58.600164233306096,0,0,0
2023-04-11,1.086932897567749,1.086932897567749,1.0926692485809326,1.0868029594421387,1.086932897567749,0,1.0886988878250121,1.0750404198964436,0,0.0,0,0,54.827665762318254,0,0,0
2023-04-12,1.0917507410049438,1.0917507410049438,1.099855899810791,1.091524362564087,1.0917507410049438,0,1.0894787549972533,1.0761744141578675,0,0.0,0,0,57.99833640204402,0,0,0
2023-04-13,1.0999890565872192,1.0999890565872192,1.1068999767303467,1.0981649160385132,1.0999890565872192,0,1.0910413146018982,1.0772775729497275,0,0.0,0,0,62.80588077951877,0,0,0
2023-04-14,1.1054610013961792,1.1054610013961792,1.1075423955917358,1.0978032350540161,1.1054610013961792,0,1.0925409197807312,1.0787938316663106,0,0.0,0,0,65.62064787322963,0,0,0
2023-04-17,1.098659634590149,1.098659634590149,1.0999042987823486,1.0910717248916626,1.098659634590149,0,1.0943735241889954,1.0799951473871867,0,0.0,0,0,59.584742459589386,0,0,0
2023-04-18,1.0925379991531372,1.0925379991531372,1.0983458757400513,1.0922753810882568,1.0925379991531372,0,1.0945046663284301,1.0807853182156881,0,0.0,0,0,54.707186711385916,0,0,0
2023-04-19,1.0975382328033447,1.0975382328033447,1.098659634590149,1.0918341875076294,1.0975382328033447,0,1.0946574330329895,1.0822007616360982,0,0.0,0,0,57.749517076258364,0,0,0
2023-04-20,1.095218300819397,1.095218300819397,1.0989010334014893,1.0934339761734009,1.095218300819397,0,1.095145845413208,1.0835429549217224,0,0.0,0,0,55.87426967654526,0,0,0
2023-04-21,1.0970927476882935,1.0970927476882935,1.099251389503479,1.0939722061157227,1.0970927476882935,0,1.0956538200378418,1.084830383459727,0,0.0,0,0,57.08677576197044,0,0,0
2023-04-24,1.0992271900177002,1.0992271900177002,1.103423833847046,1.0968761444091797,1.0992271900177002,0,1.0964407801628113,1.0858591357866922,0,0.0,0,0,58.48567357092317,0,0,0
2023-04-25,1.1059499979019165,1.1059499979019165,1.1068068742752075,1.0969241857528687,1.1059499979019165,0,1.098342490196228,1.0869741002718607,0,0.0,0,0,62.61897440411214,0,0,0
2023-04-26,1.0978394746780396,1.0978394746780396,1.109410047531128,1.0969241857528687,1.0978394746780396,0,1.0989513635635375,1.0878098924954733,0,0.0,0,0,55.446690038601716,0,0,0
2023-04-27,1.1047282218933105,1.1047282218933105,1.1065618991851807,1.0994206666946411,1.1047282218933105,0,1.0994252800941466,1.0893563191095987,0,0.0,0,0,59.67178618669417,0,0,0
2023-04-28,1.1032048463821411,1.1032048463821411,1.1043744087219238,1.0965633392333984,1.1032048463821411,0,1.0991996645927429,1.0907493670781454,0,0.0,0,0,58.353899977072196,0,0,0
2023-05-01,1.1010911464691162,1.1010911464691162,1.103557825088501,1.0966956615447998,1.1010911464691162,0,1.0994428157806397,1.0918562213579814,0,0.0,0,0,56.48967220625551,0,0,0
2023-05-02,1.0969241857528687,1.0969241857528687,1.1005216836929321,1.0943553447723389,1.0969241857528687,0,1.0998814344406127,1.092689867814382,0,0.0,0,0,52.901619498606486,0,0,0
2023-05-03,1.1010911464691162,1.1010911464691162,1.1058155298233032,1.100594401359558,1.1010911464691162,0,1.10023672580719,1.0934787829717,0,0.0,0,0,55.917022503035014,0,0,0
2023-05-04,1.1068925857543945,1.1068925857543945,1.109139323234558,1.0986838340759277,1.1068925857543945,0,1.1014041543006896,1.0941405614217123,0,0.0,0,0,59.7780552335279,0,0,0
2023-05-05,1.102292776107788,1.102292776107788,1.1048002243041992,1.0971648693084717,1.102292776107788,0,1.1019241571426392,1.0947667956352234,0,0.0,0,0,55.618555865908334,0,0,0
2023-05-08,1.10186767578125,1.10186767578125,1.1053388118743896,1.1012487411499023,1.10186767578125,0,1.1021882057189942,1.0955684343973795,0,0.0,0,0,55.23603245558996,0,0,0
2023-05-09,1.0996140241622925,1.0996140241622925,1.1001100540161133,1.0944032669067383,1.0996140241622925,0,1.1015546083450318,1.0961986621220907,0,0.0,0,0,53.14907291085849,0,0,0
2023-05-10,1.096467137336731,1.096467137336731,1.100473165512085,1.0942834615707397,1.096467137336731,0,1.1014173746109008,1.0966158310572307,0,0.0,0,0,50.291700164114935,0,0,0
2023-05-11,1.098406195640564,1.098406195640564,1.0998680591583252,1.0901321172714233,1.098406195640564,0,1.1007851719856263,1.0970839222272237,0,0.0,0,0,52.003965209594455,0,0,0
2023-05-12,1.0912145376205444,1.0912145376205444,1.0935176610946655,1.085564136505127,1.0912145376205444,0,1.0995861411094665,1.0971089084943135,0,0.0,0,0,45.714434058131886,0,0,0
2023-05-15,1.0852696895599365,1.0852696895599365,1.0892059803009033,1.0848575830459595,1.0852696895599365,0,1.0980039954185485,1.0972734451293946,0,0.0,0,0,41.270958608345886,0,0,0
2023-05-16,1.0873701572418213,1.0873701572418213,1.090358018875122,1.0856702327728271,1.0873701572418213,0,1.0970485925674438,1.097144897778829,-1,0.0,0,1,43.365599943538726,0,0,0
2023-05-17,1.0865668058395386,1.0865668058395386,1.0875475406646729,1.081162929534912,1.0865668058395386,0,1.095596158504486,1.0968301057815553,0,0.0,0,0,42.737768823683446,0,0,0
2023-05-18,1.0838346481323242,1.0838346481323242,1.0849517583847046,1.0765421390533447,1.0838346481323242,0,1.0932903647422791,1.0966134548187256,0,0.0,0,0,40.58570350097759,0,0,0
2023-05-19,1.0775396823883057,1.0775396823883057,1.082391619682312,1.0761018991470337,1.0775396823883057,0,1.0908150553703309,1.0961310108502706,0,0.0,0,0,36.07797226269035,0,0,0
2023-05-22,1.0822745561599731,1.0822745561599731,1.0830715894699097,1.0796570777893066,1.0822745561599731,0,1.0888557434082031,1.0958282430966695,0,0.0,0,0,41.35417811146553,0,0,0
2023-05-23,1.0811045169830322,1.0811045169830322,1.0821340084075928,1.0763798952102661,1.0811045169830322,0,1.087004792690277,1.0956339637438457,0,0.0,0,0,40.46532318741728,0,0,0
2023-05-24,1.076971173286438,1.076971173286438,1.0799369812011719,1.0749683380126953,1.076971173286438,0,1.0850551962852477,1.095141311486562,0,0.0,0,0,37.40656518094044,0,0,0
2023-05-25,1.0757315158843994,1.0757315158843994,1.0754191875457764,1.0709964036941528,1.0757315158843994,0,1.0827877283096314,1.0943327267964682,0,0.0,0,0,36.51506982885125,0,0,0
2023-05-26,1.0724436044692993,1.0724436044692993,1.0757546424865723,1.0702054500579834,1.0724436044692993,0,1.0809106349945068,1.0932321468989055,0,0.0,0,0,34.187806117457015,0,0,0
2023-05-29,1.0723055601119995,1.0723055601119995,1.0745755434036255,1.0706294775009155,1.0723055601119995,0,1.0796142220497131,1.0923536777496339,0,0.0,0,0,34.08956841436246,0,0,0
2023-05-30,1.0707669258117676,1.0707669258117676,1.0745755434036255,1.067338466644287,1.0707669258117676,0,1.0779538989067077,1.0916279753049214,0,0.0,0,0,32.952980325695364,0,0,0
2023-05-31,1.073306918144226,1.073306918144226,1.0738831758499146,1.06516695022583,1.073306918144226,0,1.0766279101371765,1.0908202648162841,0,0.0,0,0,36.70473554473741,0,0,0
2023-06-01,1.0695186853408813,1.0695186853408813,1.0753995180130005,1.0664163827896118,1.0695186853408813,0,1.0751963138580323,1.0899636109670003,0,0.0,0,0,33.67789914565334,0,0,0
2023-06-02,1.0760787725448608,1.0760787725448608,1.077934741973877,1.071811318397522,1.0760787725448608,0,1.0750502228736878,1.089263145128886,0,0.0,0,0,42.517984732656636,0,0,0
2023-06-05,1.0698620080947876,1.0698620080947876,1.0722709894180298,1.0674750804901123,1.0698620080947876,0,1.0738089680671692,1.0882843057314555,0,0.0,0,0,37.426784323443925,0,0,0
2023-06-06,1.0711798667907715,1.0711798667907715,1.073306918144226,1.0667349100112915,1.0711798667907715,0,1.072816503047943,1.087125301361084,0,0.0,0,0,39.09177789661153,0,0,0
2023-06-07,1.0698047876358032,1.0698047876358032,1.074021577835083,1.0668829679489136,1.0698047876358032,0,1.0720998644828796,1.0861908117930095,0,0.0,0,0,37.95687660421483,0,0,0
2023-06-08,1.0707440376281738,1.0707440376281738,1.078283429145813,1.0702168941497803,1.0707440376281738,0,1.071601116657257,1.0850580056508383,0,0.0,0,0,39.254138168754466,0,0,0
2023-06-09,1.078271746635437,1.078271746635437,1.0787487030029297,1.0747718811035156,1.078271746635437,0,1.0721839308738708,1.084226902325948,0,0.0,0,0,48.54086525859923,0,0,0
2023-06-12,1.0750954151153564,1.0750954151153564,1.0789697170257568,1.073433518409729,1.0750954151153564,0,1.0724629163742065,1.0833603779474894,0,0.0,0,0,45.38780106373439,0,0,0
2023-06-13,1.0762988328933716,1.0762988328933716,1.0822510719299316,1.076055645942688,1.0762988328933716,0,1.073016107082367,1.0826728661855063,0,0.0,0,0,46.79783601822987,0,0,0
2023-06-14,1.078934907913208,1.078934907913208,1.085835337638855,1.077574610710144,1.078934907913208,0,1.073578906059265,1.0819343249003093,0,0.0,0,0,49.85218234482083,0,0,0
2023-06-15,1.084304690361023,1.084304690361023,1.0938525199890137,1.0804269313812256,1.084304690361023,0,1.0750575065612793,1.0811813950538636,0,0.0,0,0,55.46147868994612,0,0,0
2023-06-16,1.0945948362350464,1.0945948362350464,1.0970999002456665,1.0920130014419556,1.0945948362350464,0,1.076909112930298,1.0809247970581055,0,0.0,0,0,63.81445092070331,0,0,0
2023-06-19,1.0942115783691406,1.0942115783691406,1.0949305295944214,1.0911003351211548,1.0942115783691406,0,1.0793440699577332,1.0806695938110351,0,0.0,0,0,63.33799385053668,0,0,0
2023-06-20,1.0924304723739624,1.0924304723739624,1.0945229530334473,1.0894551277160645,1.0924304723739624,0,1.0814691305160522,1.0804301420847575,1,0.0,1,0,61.05649638628675,0,0,0
2023-06-21,1.0920368432998657,1.0920368432998657,1.0961307287216187,1.0906671285629272,1.0920368432998657,0,1.0836923360824584,1.080282465616862,0,1.0,0,0,60.537502462674865,0,0,0
2023-06-22,1.0992635488510132,1.0992635488510132,1.1011154651641846,1.095110297203064,1.0992635488510132,0,1.0865442872047424,1.0803110440572103,0,0.0,0,0,66.21539438857072,0,0,0
2023-06-23,1.0958904027938843,1.0958904027938843,1.0958904027938843,1.0845046043395996,1.0958904027938843,0,1.088306152820587,1.080466906229655,0,0.0,0,0,61.74943267241332,0,0,0
2023-06-26,1.0906671285629272,1.0906671285629272,1.0921800136566162,1.088814616203308,1.0906671285629272,0,1.0898633241653441,1.080646820863088,0,0.0,0,0,55.50645370971647,0,0,0
2023-06-27,1.091048002243042,1.091048002243042,1.0976104736328125,1.0903223752975464,1.091048002243042,0,1.0913382411003112,1.080769415696462,0,0.0,0,0,55.856918477207145,0,0,0
2023-06-28,1.0957223176956177,1.0957223176956177,1.0962508916854858,1.0899657011032104,1.0957223176956177,0,1.0930169820785522,1.081074599424998,0,0.0,0,0,60.01910547741324,0,0,0
2023-06-29,1.0915838479995728,1.0915838479995728,1.094067931175232,1.0862362384796143,1.0915838479995728,0,1.0937448978424071,1.0813329060872396,0,0.0,0,0,55.068392112086414,0,0,0
2023-06-30,1.0868029594421387,1.0868029594421387,1.0933741331100464,1.0836466550827026,1.0868029594421387,0,1.0929657101631165,1.081641681989034,0,0.0,0,0,49.943221355988676,0,0,0
2023-07-03,1.0907504558563232,1.0907504558563232,1.093135118484497,1.0871810913085938,1.0907504558563232,0,1.0926195979118347,1.0819242119789123,0,0.0,0,0,53.76913993542394,0,0,0
2023-07-04,1.091309905052185,1.091309905052185,1.0918222665786743,1.0890754461288452,1.091309905052185,0,1.092507541179657,1.0822643915812173,0,0.0,0,0,54.30221888361576,0,0,0
2023-07-05,1.0884946584701538,1.0884946584701538,1.0906195640563965,1.086507797241211,1.0884946584701538,0,1.0921533226966857,1.082648507754008,0,0.0,0,0,51.108524382416896,0,0,0
2023-07-06,1.0856584310531616,1.0856584310531616,1.0901559591293335,1.083435297012329,1.0856584310531616,0,1.0907928109169007,1.0829794049263,0,0.0,0,0,48.042930774340306,0,0,0
2023-07-07,1.0890636444091797,1.0890636444091797,1.096467137336731,1.0868619680404663,1.0890636444091797,0,1.0901101350784301,1.0835334062576294,0,0.0,0,0,51.782438569278874,0,0,0
2023-07-10,1.0969723463058472,1.0969723463058472,1.0992755889892578,1.0944511890411377,1.0969723463058472,0,1.0907406568527223,1.084355632464091,0,0.0,0,0,59.13827488104812,0,0,0
2023-07-11,1.100594401359558,1.100594401359558,1.1025601625442505,1.0978635549545288,1.100594401359558,0,1.0916952967643738,1.0853498816490172,0,0.0,0,0,61.99765402987225,0,0,0
2023-07-12,1.101406455039978,1.101406455039978,1.1125946044921875,1.1012852191925049,1.101406455039978,0,1.0922637104988098,1.0862865328788758,0,0.0,0,0,62.62905251003809,0,0,0
2023-07-13,1.1144545078277588,1.1144545078277588,1.1196202039718628,1.113065242767334,1.1144545078277588,0,1.0945507764816285,1.0877843936284384,0,0.0,0,0,70.97403517372025,-1,0,1
2023-07-14,1.1223469972610474,1.1223469972610474,1.12447988986969,1.1206114292144775,1.1223469972610474,0,1.0981051802635193,1.0893266677856446,0,0.0,0,0,74.65999808279096,0,0,0
2023-07-17,1.1227755546569824,1.1227755546569824,1.125112533569336,1.1205486059188843,1.1227755546569824,0,1.1013076901435852,1.091090452671051,0,0.0,0,0,74.84678116343466,0,0,0
2023-07-18,1.1237596273422241,1.1237596273422241,1.1275737285614014,1.1220070123672485,1.1237596273422241,0,1.1045526623725892,1.0928431113560995,0,0.0,0,0,75.29706088089529,0,0,0
2023-07-19,1.1228890419006348,1.1228890419006348,1.123974323272705,1.1176306009292603,1.1228890419006348,0,1.1079921007156373,1.0946125864982605,0,0.0,0,0,74.03438697159874,0,0,0
2023-07-20,1.120523452758789,1.120523452758789,1.12296462059021,1.1133129596710205,1.120523452758789,0,1.1114786028862,1.0962719003359476,0,0.0,0,0,70.57137218996078,0,0,0
2023-07-21,1.113709807395935,1.113709807395935,1.1147029399871826,1.110962986946106,1.113709807395935,0,1.1139432191848755,1.0974531690279643,0,0.0,0,0,61.62939323293631,0,0,0
2023-07-24,1.112532615661621,1.112532615661621,1.114504098892212,1.1068804264068604,1.112532615661621,0,1.115499246120453,1.0987010757128397,0,0.0,0,0,60.209925472823215,0,0,0
2023-07-25,1.1063170433044434,1.1063170433044434,1.1088933944702148,1.1022076606750488,1.1063170433044434,0,1.1160715103149415,1.0997016827265422,0,0.0,0,0,53.23764168096156,0,0,0
2023-07-26,1.1050456762313843,1.1050456762313843,1.1086474657058716,1.1038380861282349,1.1050456762313843,0,1.116435432434082,1.1005720416704814,0,0.0,0,0,51.91341872433566,0,0,0
2023-07-27,1.1078368425369263,1.1078368425369263,1.115200161933899,1.0984907150268555,1.1078368425369263,0,1.1157736659049988,1.1013564467430115,0,0.0,0,0,54.58426033049337,0,0,0
2023-07-28,1.0978755950927734,1.0978755950927734,1.1046794652938843,1.0947027206420898,1.0978755950927734,0,1.1133265256881715,1.1014658053716024,0,0.0,0,0,44.981959655415594,0,0,0
2023-07-31,1.1024264097213745,1.1024264097213745,1.1045451164245605,1.100618600845337,1.1024264097213745,0,1.1112916111946105,1.1017396330833436,0,0.0,0,0,49.36447354662025,0,0,0
2023-08-01,1.0997591018676758,1.0997591018676758,1.1002310514450073,1.095446228981018,1.0997591018676758,0,1.1088915586471557,1.101983920733134,0,0.0,0,0,47.00129420151263,0,0,0
2023-08-02,1.1007881164550781,1.1007881164550781,1.1007033586502075,1.0919772386550903,1.1007881164550781,0,1.1066814661026,1.1022756298383076,0,0.0,0,0,48.03483483464862,0,0,0
2023-08-03,1.0944151878356934,1.0944151878356934,1.0953983068466187,1.0913575887680054,1.0944151878356934,0,1.1040706396102906,1.1021140178044637,0,0.0,0,0,42.50621270093178,0,0,0
2023-08-04,1.095158338546753,1.095158338546753,1.1040940284729004,1.0936251878738403,1.095158338546753,0,1.1022154927253722,1.1020896156628928,0,0.0,0,0,43.32537840671502,0,0,0
2023-08-07,1.1002674102783203,1.1002674102783203,1.1012003421783447,1.096611499786377,1.1002674102783203,0,1.1009889721870423,1.1024096250534057,-1,0.0,0,1,48.73336315876082,0,0,0
2023-08-08,1.100315809249878,1.100315809249878,1.1009820699691772,1.0930992364883423,1.100315809249878,0,1.1003888487815856,1.1027185519536336,0,0.0,0,0,48.78322150897828,0,0,0
2023-08-09,1.0958904027938843,1.0958904027938843,1.0994327068328857,1.0955902338027954,1.0958904027938843,0,1.0994733214378356,1.1027241547902424,0,0.0,0,0,44.51980247538585,0,0,0
2023-08-10,1.0977671146392822,1.0977671146392822,1.1058399677276611,1.096803903579712,1.0977671146392822,0,1.0984663486480712,1.1029302636782328,0,0.0,0,0,46.6492039977124,0,0,0
2023-08-11,1.0981649160385132,1.0981649160385132,1.1004369258880615,1.0951822996139526,1.0981649160385132,0,1.0984952807426454,1.1033089955647786,0,0.0,0,0,47.11257132608866,0,0,0
2023-08-14,1.094439148902893,1.094439148902893,1.0960345268249512,1.087748646736145,1.094439148902893,0,1.097696554660797,1.1034319519996643,0,0.0,0,0,43.31780505110921,0,0,0
2023-08-15,1.0909883975982666,1.0909883975982666,1.0949664115905762,1.0900845527648926,1.0909883975982666,0,1.0968194842338561,1.1034212350845336,0,0.0,0,0,40.09646242808078,0,0,0
2023-08-16,1.0904173851013184,1.0904173851013184,1.0934697389602661,1.0897756814956665,1.0904173851013184,0,1.0957824110984802,1.1034853259722393,0,0.0,0,0,39.57204679926416,0,0,0
2023-08-17,1.0874884128570557,1.0874884128570557,1.0917268991470337,1.0862362384796143,1.0874884128570557,0,1.0950897336006165,1.1035463253657023,0,0.0,0,0,36.90569595561235,0,0,0
2023-08-18,1.0874648094177246,1.0874648094177246,1.089561939239502,1.0846457481384277,1.0874648094177246,0,1.0943203806877135,1.1034930308659872,0,0.0,0,0,36.8841277996442,0,0,0
2023-08-21,1.087559461593628,1.087559461593628,1.0913575887680054,1.0870628356933594,1.087559461593628,0,1.0930495858192444,1.1031792680422465,0,0.0,0,0,37.04302033547939,0,0,0
2023-08-22,1.0898351669311523,1.0898351669311523,1.093199610710144,1.0834001302719116,1.0898351669311523,0,1.0920015215873717,1.102820626894633,0,0.0,0,0,40.895626669997306,0,0,0
2023-08-23,1.0846692323684692,1.0846692323684692,1.0870510339736938,1.0802985429763794,1.0846692323684692,0,1.0908794045448302,1.1022627194722494,0,0.0,0,0,35.57382303523656,0,0,0
2023-08-24,1.086578607559204,1.086578607559204,1.0876895189285278,1.081548810005188,1.086578607559204,0,1.0897605538368225,1.1013335227966308,0,0.0,0,0,38.74659786534548,0,0,0
2023-08-25,1.07991361618042,1.07991361618042,1.0839755535125732,1.076669692993164,1.07991361618042,0,1.0879354238510133,1.09991907676061,0,0.0,0,0,32.69404552818813,0,0,0
2023-08-28,1.0797386169433594,1.0797386169433594,1.0821340084075928,1.0799369812011719,1.0797386169433594,0,1.0864653706550598,1.0984845121701559,0,0.0,0,0,32.55027136835692,0,0,0
2023-08-29,1.0825556516647339,1.0825556516647339,1.0856702327728271,1.0783531665802002,1.0825556516647339,0,1.0856220960617065,1.0971110463142395,0,0.0,0,0,37.328050892209475,0,0,0
2023-08-30,1.0869210958480835,1.0869210958480835,1.094546914100647,1.085611343383789,1.0869210958480835,0,1.0852724671363831,1.0959121147791544,0,0.0,0,0,43.95349994267209,0,0,0
2023-08-31,1.0932546854019165,1.0932546854019165,1.0939722061157227,1.0837171077728271,1.0932546854019165,0,1.0858490943908692,1.0950031558672586,0,0.0,0,0,51.898703975997094,0,0,0
2023-09-01,1.0844104290008545,1.0844104290008545,1.0880801677703857,1.0785857439041138,1.0844104290008545,0,1.085543656349182,1.094026509920756,0,0.0,0,0,42.77895610014995,0,0,0
2023-09-04,1.07758629322052,1.07758629322052,1.080905795097351,1.0774004459381104,1.07758629322052,0,1.0845463395118713,1.0928616325060527,0,0.0,0,0,37.32844491364052,0,0,0
2023-09-05,1.0794472694396973,1.0794472694396973,1.07991361618042,1.0707554817199707,1.0794472694396973,0,1.0835075497627258,1.0919659733772278,0,0.0,0,0,39.58892890618162,0,0,0
2023-09-06,1.0726161003112793,1.0726161003112793,1.0748181343078613,1.0705147981643677,1.0726161003112793,0,1.0823022365570067,1.0908849875132243,0,0.0,0,0,34.64860308020597,0,0,0
2023-09-07,1.0724204778671265,1.0724204778671265,1.0734220743179321,1.068764328956604,1.0724204778671265,0,1.080886423587799,1.089704442024231,0,0.0,0,0,34.515769546045945,0,0,0
2023-09-08,1.0697818994522095,1.0697818994522095,1.0742061138153076,1.0695072412490845,1.0697818994522095,0,1.079873251914978,1.088767985502879,0,0.0,0,0,32.695062084713854,0,0,0
2023-09-11,1.071811318397522,1.071811318397522,1.0756852626800537,1.0711455345153809,1.071811318397522,0,1.0790805220603943,1.0877474824587503,0,0.0,0,0,35.512687635708986,0,0,0
2023-09-12,1.0750375986099243,1.0750375986099243,1.0762641429901123,1.070617914199829,1.0750375986099243,0,1.0783287167549134,1.0869234323501586,0,0.0,0,0,39.82553088475388,0,0,0
2023-09-13,1.075326681137085,1.075326681137085,1.0765421390533447,1.0717424154281616,1.075326681137085,0,1.0771692752838136,1.086074717839559,0,0.0,0,0,40.211375461724984,0,0,0
2023-09-14,1.0734220743179321,1.0734220743179321,1.0755001306533813,1.065507411956787,1.0734220743179321,0,1.075186014175415,1.085374947388967,0,0.0,0,0,38.46154861461609,0,0,0
2023-09-15,1.0637166500091553,1.0637166500091553,1.068764328956604,1.0634677410125732,1.0637166500091553,0,1.0731166362762452,1.0843268911043802,0,0.0,0,0,31.047345262323034,0,0,0
2023-09-18,1.0668259859085083,1.0668259859085083,1.0698162317276,1.0656323432922363,1.0668259859085083,0,1.072040605545044,1.08321217695872,0,0.0,0,0,35.34728427913059,0,0,0
2023-09-19,1.0692671537399292,1.0692671537399292,1.071926236152649,1.0676347017288208,1.0692671537399292,0,1.071022593975067,1.082177221775055,0,0.0,0,0,38.585437168883544,0,0,0
2023-09-20,1.0682048797607422,1.0682048797607422,1.0726966857910156,1.0675777196884155,1.0682048797607422,0,1.0705814719200135,1.0812543710072835,0,0.0,0,0,37.70056203475159,0,0,0
2023-09-21,1.065303087234497,1.065303087234497,1.0673611164093018,1.0619093179702759,1.065303087234497,0,1.0698697328567506,1.0801722367604574,0,0.0,0,0,35.317871775766235,0,0,0
2023-09-22,1.0661548376083374,1.0661548376083374,1.0671560764312744,1.0615260601043701,1.0661548376083374,0,1.0695070266723632,1.0791052341461183,0,0.0,0,0,36.584776485352215,0,0,0
2023-09-25,1.0648492574691772,1.0648492574691772,1.0655415058135986,1.0577309131622314,1.0648492574691772,0,1.0688108205795288,1.078118904431661,0,0.0,0,0,35.43895632709234,0,0,0
2023-09-26,1.0591648817062378,1.0591648817062378,1.060895323753357,1.0568143129348755,1.0591648817062378,0,1.0672235488891602,1.0770581205685934,0,0.0,0,0,30.90107104700499,0,0,0
2023-09-27,1.0569483041763306,1.0569483041763306,1.057373046875,1.0509058237075806,1.0569483041763306,0,1.0653857111930847,1.0759424845377603,0,0.0,0,0,29.324243367658212,1,1,0
2023-09-28,1.0505305528640747,1.0505305528640747,1.0578652620315552,1.049185872077942,1.0505305528640747,0,1.063096559047699,1.0747105558713277,0,0.0,0,0,25.29894758085274,0,0,0
2023-09-29,1.0562450885772705,1.0562450885772705,1.0617965459823608,1.0558546781539917,1.0562450885772705,0,1.0623494029045104,1.0736698985099793,0,0.0,0,0,33.98807439298041,0,0,0
2023-10-02,1.0565240383148193,1.0565240383148193,1.0590976476669312,1.0492738485336304,1.0565240383148193,0,1.0613192081451417,1.0726353844006857,0,0.0,0,0,34.389267984910134,0,0,0
2023-10-03,1.0480751991271973,1.0480751991271973,1.049428105354309,1.0449867248535156,1.0480751991271973,0,1.0592000126838683,1.0712433854738872,0,0.0,0,0,28.699859381810697,1,1,0
2023-10-04,1.0472300052642822,1.0472300052642822,1.0532413721084595,1.045369029045105,1.0472300052642822,0,1.0571025252342223,1.0699954112370809,0,0.0,0,0,28.197290554262125,0,0,0
2023-10-05,1.0507071018218994,1.0507071018218994,1.0536853075027466,1.0500892400741577,1.0507071018218994,0,1.0556429266929626,1.0687996943791707,0,0.0,0,0,33.366824470182536,0,0,0
2023-10-06,1.0546631813049316,1.0546631813049316,1.0598160028457642,1.0483938455581665,1.0546631813049316,0,1.0544937610626222,1.0679580132166544,0,0.0,0,0,38.76838459385347,0,0,0
2023-10-09,1.056747317314148,1.056747317314148,1.0576413869857788,1.0521442890167236,1.056747317314148,0,1.0536835670471192,1.0671916365623475,0,0.0,0,0,41.46067643714732,0,0,0
2023-10-10,1.0578875541687012,1.0578875541687012,1.061954379081726,1.0555983781814575,1.0578875541687012,0,1.0535558342933655,1.066369366645813,0,0.0,0,0,42.93890045591062,0,0,0
2023-10-11,1.0604791641235352,1.0604791641235352,1.063354730606079,1.0592771768569946,1.0604791641235352,0,1.053908920288086,1.0654879689216614,0,0.0,0,0,46.260486694259846,0,0,0
2023-10-12,1.0624282360076904,1.0624282360076904,1.0639089345932007,1.0545964241027832,1.0624282360076904,0,1.0550986886024476,1.0644604206085204,0,0.0,0,0,48.68003686981311,0,0,0
2023-10-13,1.0536741018295288,1.0536741018295288,1.0558546781539917,1.0496152639389038,1.0536741018295288,0,1.0548415899276733,1.0634358763694762,0,0.0,0,0,39.9745261633258,0,0,0
2023-10-16,1.0521553754806519,1.0521553754806519,1.055464744567871,1.0516352653503418,1.0521553754806519,0,1.0544047236442566,1.0625881791114806,0,0.0,0,0,38.682103830399164,0,0,0
2023-10-17,1.0554312467575073,1.0554312467575073,1.0595004558563232,1.0533411502838135,1.0554312467575073,0,1.0551403284072876,1.0617876450220745,0,0.0,0,0,42.96552300644302,0,0,0
2023-10-18,1.057305932044983,1.057305932044983,1.0595465898513794,1.0527091026306152,1.057305932044983,0,1.0561479210853577,1.0612773060798646,0,0.0,0,0,45.31960299907491,0,0,0
2023-10-19,1.053851842880249,1.053851842880249,1.0585371255874634,1.0528864860534668,1.053851842880249,0,1.0564623951911927,1.0606583515803019,0,0.0,0,0,41.88897707881543,0,0,0
2023-10-20,1.0586491823196411,1.0586491823196411,1.0601080656051636,1.056579828262329,1.0586491823196411,0,1.0568609952926635,1.0602872610092162,0,0.0,0,0,47.79934855845097,0,0,0
